name,pid,memory_usage,status
proactiveeventtrackerd,52156,4243456,running
AssetCacheLocatorService,52157,6127616,running
StatusKitAgent,52161,9388032,running
Keychain Circle Notification,52162,17825792,running
cdpd,52163,4997120,running
SiriNCService,52168,20971520,running
secinitd,52169,4259840,running
IMDPersistenceAgent,52181,7323648,running
UsageTrackingAgent,52189,8454144,running
translationd,52190,13713408,running
IMAutomaticHistoryDeletionAgent,52205,2949120,running
parsec-fbf,52208,14090240,running
BTLEServerAgent,52219,5521408,running
routined,52223,26263552,running
contactsd,52224,10534912,running
Microsoft Teams Helper (Renderer),52235,57098240,running
appleaccountd,52239,18989056,running
neagent,52240,12517376,running
knowledge-agent,52929,19595264,running
IMTranscoderAgent,54069,5865472,running
ViewBridgeAuxiliary,54725,4636672,running
PowerChime,54868,6848512,running
storedownloadd,54898,2850816,running
DiskUnmountWatcher,58438,1294336,running
mbuseragent,71252,4980736,running
suggestd,71681,56557568,running
photolibraryd,72498,12271616,running
talagent,77658,4685824,running
com.apple.WebKit.WebContent,82810,6225920,running
com.apple.WebKit.Networking,82813,5685248,running
python,84762,131072,running
python3.9,84764,18157568,running
zsh,84823,163840,running
zsh,84824,163840,running
zsh,84825,163840,running
trustd,85226,11108352,running
Google Chrome Helper,85411,7094272,running
TV,86917,27033600,running
AMPLibraryAgent,86922,9207808,running
System Preferences,86985,16023552,running
studentd,86993,9781248,running
AccountProfileRemoteViewService,86998,9814016,running
AvatarPickerMemojiPicker,87002,14499840,running
com.apple.preferences.Bluetooth.remoteservice,87010,20545536,running
loginwindow,363,18595840,running
distnoted,513,3768320,running
cfprefsd,514,4096000,running
UserEventAgent,531,8077312,running
lsd,536,9109504,running
nsurlsessiond,540,16039936,running
usernoted,541,11878400,running
rapportd,543,11960320,running
lockoutagent,545,4816896,running
secd,548,11075584,running
backgroundtaskmanagementagent,551,3538944,running
sharedfilelistd,552,5947392,running
NotificationCenter,559,14155776,running
identityservicesd,563,21512192,running
itunescloudd,564,7323648,running
Microsoft Word,572,49348608,running
bird,575,13910016,running
coreauthd,584,5177344,running
sharingd,585,20774912,running
pboard,586,5341184,running
cloudd,589,28737536,running
Messages,597,32210944,running
Preview,600,40992768,running
Google Chrome,601,56688640,running
Microsoft PowerPoint,607,32473088,running
Music,608,0,stopped
Terminal,609,12943360,running
Xcode,611,27017216,running
Microsoft Excel,612,70549504,running
Mail,614,73121792,running
App Store,615,0,stopped
spindump_agent,616,1687552,running
Calendar,617,12058624,running
Notes,618,0,stopped
Dock,620,16646144,running
ControlCenter,621,37289984,running
SystemUIServer,623,5488640,running
Finder,624,62799872,running
Spotlight,627,6963200,running
fontd,628,8388608,running
com.apple.Safari.History,631,6537216,running
fontworker,632,2195456,running
CalendarAgent,633,13402112,running
AMPDeviceDiscoveryAgent,635,3014656,running
useractivityd,641,10321920,running
com.apple.dock.extra,645,6307840,running
commerce,650,6930432,running
familycircled,651,7159808,running
avconferenced,654,5570560,running
UIKitSystem,656,5685248,running
imagent,659,13516800,running
imklaunchagent,662,4161536,running
PasswordBreachAgent,664,5455872,running
WiFiAgent,666,10338304,running
corespotlightd,671,27557888,running
mdwrite,680,2572288,running
passd,682,5324800,running
PAH_Extension,687,7733248,running
icdd,696,3309568,running
mediaremoteagent,734,2031616,running
mdbulkimport,742,7782400,running
com.apple.WebKit.WebContent,751,6160384,running
com.apple.WebKit.Networking,753,5668864,running
com.apple.CoreSimulator.CoreSimulatorService,808,2867200,running
SimLaunchHost.arm64,810,393216,running
SimulatorTrampoline,812,2555904,running
corespeechd,818,3768320,running
AirPlayUIAgent,835,4046848,running
cloudpaird,837,9682944,running
diagnostics_agent,838,4915200,running
TextInputMenuAgent,839,8454144,running
ctkahp,843,2162688,running
com.apple.WebKit.WebContent,854,8208384,running
com.apple.WebKit.Networking,856,6340608,running
com.apple.dt.SKAgent,874,4243456,running
XCBBuildService,876,1572864,running
GPUToolsAgent,879,1490944,running
storeaccountd,1007,4423680,running
chrome_crashpad_handler,1181,1949696,running
Google Chrome Helper (GPU),1188,24018944,running
Google Chrome Helper,1190,22118400,running
Google Chrome Helper,1192,6291456,running
com.apple.speech.speechsynthesisd,1333,1081344,running
Microsoft Update Assistant,1649,3751936,running
callservicesd,2406,12926976,running
accountsd,5704,17039360,running
Teams,7262,59277312,running
chrome_crashpad_handler,7335,983040,running
Microsoft Teams Helper (GPU),7336,16793600,running
Microsoft Teams Helper,7338,19890176,running
Microsoft Teams Helper (Renderer),7341,9977856,running
Microsoft Teams Helper,7342,7634944,running
parsecd,14319,12091392,running
ControlCenterHelper,18017,6324224,running
CommCenter,19187,8110080,running
Safari,32911,123027456,running
com.apple.WebKit.Networking,32913,59654144,running
com.apple.WebKit.GPU,32972,58294272,running
OneDrive,34865,26181632,running
com.apple.Safari.SearchHelper,35180,7847936,running
Numbers,35276,15630336,running
Microsoft Teams Helper (Renderer),39243,117440512,running
Microsoft Teams Helper (Renderer),39249,38961152,running
Microsoft Teams Helper (Renderer),39250,28278784,running
zsh,44488,704512,running
bash,44500,671744,running
python3.7,44502,7299072,running
python3.7,44513,4620288,running
python3.7,44583,4644864,running
com.apple.WebKit.WebContent,49014,20316160,running
zoom.us,50503,34242560,running
universalAccessAuthWarn,50508,11223040,running
caphost,50513,4894720,running
com.apple.SafariPlatformSupport.Helper,50516,13942784,running
com.apple.WebKit.WebContent,50517,12976128,running
com.apple.WebKit.WebContent,50582,33898496,running
com.apple.WebKit.WebContent,50758,411172864,running
com.apple.WebKit.WebContent,51096,16793600,running
zsh,51107,704512,running
bash,51117,671744,running
python3.7,51119,12791808,running
com.apple.WebKit.WebContent,51128,51216384,running
com.apple.WebKit.WebContent,51131,52576256,running
python3.7,51137,4755456,running
com.apple.WebKit.WebContent,51139,40583168,running
python3.7,51149,16351232,running
python3.7,51165,11513856,running
ContextStoreAgent,51217,13828096,running
com.apple.WebKit.WebContent,51231,153780224,running
assistantd,51256,23396352,running
com.apple.WebKit.WebContent,51346,302268416,running
com.apple.WebKit.WebContent,51376,57344000,running
com.apple.WebKit.WebContent,51435,46022656,running
com.apple.WebKit.WebContent,51567,25165824,running
WiFiVelocityAgent,51827,3686400,running
com.apple.WebKit.WebContent,51863,53886976,running
com.apple.hiservices-xpcservice,51960,3883008,running
Siri,52088,22446080,running
contentlinkingd,52096,7864320,running
BiomeAgent,52101,3358720,running
SafariBookmarksSyncAgent,52108,23674880,running
akd,52110,14614528,running
containermanagerd,52111,5406720,running
dmd,52113,9273344,running
tccd,52114,10108928,running
com.apple.WebKit.WebContent,52121,24772608,running
pkd,52124,10895360,running
fmfd,52128,15450112,running
com.apple.geod,52129,12271616,running
syncdefaultsd,52144,11534336,running
vcxpc,52147,11829248,running
UniversalControl,52148,20021248,running
com.apple.quicklook.ThumbnailsAgent,52149,17842176,running
QuickLookSatellite,52150,42090496,running
ContextService,52151,10223616,running
SidecarRelay,52152,6946816,running
CoreServicesUIAgent,52155,15237120,running
proactiveeventtrackerd,52156,4243456,running
AssetCacheLocatorService,52157,6553600,running
StatusKitAgent,52161,8126464,running
Keychain Circle Notification,52162,17825792,running
cdpd,52163,4997120,running
SiriNCService,52168,20758528,running
secinitd,52169,3506176,running
IMDPersistenceAgent,52181,7307264,running
UsageTrackingAgent,52189,7520256,running
translationd,52190,15237120,running
IMAutomaticHistoryDeletionAgent,52205,2949120,running
parsec-fbf,52208,11616256,running
BTLEServerAgent,52219,5931008,running
routined,52223,22315008,running
contactsd,52224,8634368,running
appleaccountd,52239,13565952,running
neagent,52240,9093120,running
AppleSpell,52249,66060288,running
keyboardservicesd,52250,9355264,running
Microsoft Teams Helper (Renderer),52309,57704448,running
mdworker_shared,52310,9977856,running
python3.9,52311,56430592,running
python3.9,52312,12206080,running
python3.9,52313,11751424,running
knowledge-agent,52929,19202048,running
IMTranscoderAgent,54069,5865472,running
ViewBridgeAuxiliary,54725,5734400,running
PowerChime,54868,6848512,running
storedownloadd,54898,2850816,running
DiskUnmountWatcher,58438,1294336,running
mbuseragent,71252,4980736,running
suggestd,71681,46923776,running
photolibraryd,72498,8503296,running
talagent,77658,4685824,running
com.apple.WebKit.WebContent,82810,5963776,running
com.apple.WebKit.Networking,82813,5750784,running
python,84762,131072,running
python3.9,84764,17760256,running
zsh,84823,163840,running
zsh,84824,163840,running
zsh,84825,163840,running
trustd,85226,11665408,running
Google Chrome Helper,85411,7405568,running
TV,86917,25821184,running
AMPLibraryAgent,86922,9043968,running
System Preferences,86985,12369920,running
studentd,86993,10452992,running
AccountProfileRemoteViewService,86998,9633792,running
AvatarPickerMemojiPicker,87002,12648448,running
com.apple.preferences.Bluetooth.remoteservice,87010,20135936,running
loginwindow,363,15974400,running
distnoted,513,3751936,running
cfprefsd,514,3915776,running
UserEventAgent,531,7569408,running
lsd,536,9371648,running
nsurlsessiond,540,12877824,running
usernoted,541,9551872,running
rapportd,543,11403264,running
lockoutagent,545,4816896,running
secd,548,11059200,running
backgroundtaskmanagementagent,551,3538944,running
sharedfilelistd,552,5947392,running
NotificationCenter,559,13697024,running
identityservicesd,563,21561344,running
itunescloudd,564,7389184,running
Microsoft Word,572,46612480,running
bird,575,7979008,running
coreauthd,584,5472256,running
sharingd,585,21381120,running
pboard,586,6176768,running
cloudd,589,30113792,running
Messages,597,33357824,running
Preview,600,38993920,running
Google Chrome,601,57098240,running
Microsoft PowerPoint,607,32686080,running
Music,608,0,stopped
Terminal,609,12959744,running
Xcode,611,24788992,running
Microsoft Excel,612,70713344,running
Mail,614,29229056,running
App Store,615,0,stopped
spindump_agent,616,1687552,running
Calendar,617,10518528,running
Notes,618,0,stopped
Dock,620,22216704,running
ControlCenter,621,37355520,running
SystemUIServer,623,5570560,running
Finder,624,62685184,running
Spotlight,627,7012352,running
fontd,628,8126464,running
com.apple.Safari.History,631,9846784,running
fontworker,632,2195456,running
CalendarAgent,633,11976704,running
AMPDeviceDiscoveryAgent,635,3014656,running
useractivityd,641,10567680,running
com.apple.dock.extra,645,6307840,running
commerce,650,6946816,running
familycircled,651,7192576,running
avconferenced,654,5570560,running
UIKitSystem,656,5701632,running
imagent,659,13893632,running
imklaunchagent,662,4161536,running
PasswordBreachAgent,664,5423104,running
WiFiAgent,666,10878976,running
corespotlightd,671,29016064,running
mdwrite,680,2572288,running
passd,682,5324800,running
PAH_Extension,687,7274496,running
icdd,696,3309568,running
mediaremoteagent,734,3031040,running
mdbulkimport,742,7782400,running
com.apple.WebKit.WebContent,751,6078464,running
com.apple.WebKit.Networking,753,5636096,running
com.apple.CoreSimulator.CoreSimulatorService,808,2867200,running
SimLaunchHost.arm64,810,393216,running
SimulatorTrampoline,812,2555904,running
corespeechd,818,4521984,running
AirPlayUIAgent,835,4046848,running
cloudpaird,837,9650176,running
diagnostics_agent,838,4931584,running
TextInputMenuAgent,839,8192000,running
ctkahp,843,2228224,running
com.apple.WebKit.WebContent,854,8601600,running
com.apple.WebKit.Networking,856,6275072,running
com.apple.dt.SKAgent,874,4112384,running
XCBBuildService,876,1507328,running
GPUToolsAgent,879,1490944,running
storeaccountd,1007,4423680,running
chrome_crashpad_handler,1181,1081344,running
Google Chrome Helper (GPU),1188,24674304,running
Google Chrome Helper,1190,22937600,running
Google Chrome Helper,1192,6668288,running
com.apple.speech.speechsynthesisd,1333,1081344,running
Microsoft Update Assistant,1649,3735552,running
callservicesd,2406,13058048,running
accountsd,5704,11583488,running
Teams,7262,57720832,running
chrome_crashpad_handler,7335,1015808,running
Microsoft Teams Helper (GPU),7336,15908864,running
Microsoft Teams Helper,7338,19644416,running
Microsoft Teams Helper (Renderer),7341,9994240,running
Microsoft Teams Helper,7342,7585792,running
parsecd,14319,12648448,running
ControlCenterHelper,18017,6307840,running
CommCenter,19187,7225344,running
Safari,32911,128630784,running
com.apple.WebKit.Networking,32913,62226432,running
com.apple.WebKit.GPU,32972,55132160,running
OneDrive,34865,16777216,running
com.apple.Safari.SearchHelper,35180,7847936,running
Numbers,35276,17842176,running
Microsoft Teams Helper (Renderer),39243,112771072,running
Microsoft Teams Helper (Renderer),39249,38551552,running
Microsoft Teams Helper (Renderer),39250,70483968,running
zsh,44488,704512,running
bash,44500,671744,running
python3.7,44502,7299072,running
python3.7,44513,4620288,running
python3.7,44583,4644864,running
com.apple.WebKit.WebContent,49014,20267008,running
zoom.us,50503,37212160,running
universalAccessAuthWarn,50508,11223040,running
caphost,50513,4960256,running
com.apple.SafariPlatformSupport.Helper,50516,17301504,running
com.apple.WebKit.WebContent,50517,13811712,running
com.apple.WebKit.WebContent,50582,33800192,running
com.apple.WebKit.WebContent,50758,219889664,running
com.apple.WebKit.WebContent,51096,17956864,running
zsh,51107,704512,running
bash,51117,671744,running
python3.7,51119,12607488,running
com.apple.WebKit.WebContent,51128,51576832,running
com.apple.WebKit.WebContent,51131,49790976,running
python3.7,51137,4755456,running
com.apple.WebKit.WebContent,51139,31195136,running
python3.7,51149,15769600,running
python3.7,51165,11825152,running
ContextStoreAgent,51217,15597568,running
com.apple.WebKit.WebContent,51231,176848896,running
assistantd,51256,27688960,running
com.apple.WebKit.WebContent,51346,351584256,running
com.apple.WebKit.WebContent,51376,49397760,running
com.apple.WebKit.WebContent,51435,31621120,running
com.apple.WebKit.WebContent,51567,33259520,running
WiFiVelocityAgent,51827,3686400,running
com.apple.WebKit.WebContent,51863,41189376,running
com.apple.hiservices-xpcservice,51960,3588096,running
Siri,52088,22495232,running
contentlinkingd,52096,8175616,running
BiomeAgent,52101,3457024,running
SafariBookmarksSyncAgent,52108,25608192,running
akd,52110,14417920,running
containermanagerd,52111,6963200,running
dmd,52113,8372224,running
tccd,52114,9977856,running
com.apple.WebKit.WebContent,52121,24788992,running
pkd,52124,10895360,running
fmfd,52128,15433728,running
com.apple.geod,52129,12238848,running
syncdefaultsd,52144,11550720,running
vcxpc,52147,11829248,running
UniversalControl,52148,19677184,running
com.apple.quicklook.ThumbnailsAgent,52149,17743872,running
QuickLookSatellite,52150,32342016,running
ContextService,52151,12124160,running
SidecarRelay,52152,6864896,running
CoreServicesUIAgent,52155,15187968,running
proactiveeventtrackerd,52156,4243456,running
AssetCacheLocatorService,52157,6635520,running
StatusKitAgent,52161,8142848,running
Keychain Circle Notification,52162,17809408,running
cdpd,52163,4997120,running
SiriNCService,52168,20856832,running
secinitd,52169,3506176,running
IMDPersistenceAgent,52181,7307264,running
UsageTrackingAgent,52189,9060352,running
translationd,52190,18464768,running
IMAutomaticHistoryDeletionAgent,52205,2949120,running
parsec-fbf,52208,11583488,running
BTLEServerAgent,52219,5668864,running
routined,52223,24543232,running
contactsd,52224,8617984,running
appleaccountd,52239,12058624,running
neagent,52240,8142848,running
AppleSpell,52249,64471040,running
keyboardservicesd,52250,9338880,running
IDSBlastDoorService,52314,4931584,running
CloudKeychainProxy,52327,8699904,running
followupd,52328,5849088,running
donotdisturbd,52331,18923520,running
coreautha,52333,13352960,running
TextInputSwitcher,52334,16138240,running
mediaanalysisd,52357,18612224,running
Microsoft Teams Helper (Renderer),52390,58310656,running
mdworker_shared,52394,10059776,running
knowledge-agent,52929,20135936,running
IMTranscoderAgent,54069,5865472,running
ViewBridgeAuxiliary,54725,5750784,running
PowerChime,54868,6946816,running
storedownloadd,54898,2850816,running
DiskUnmountWatcher,58438,1294336,running
mbuseragent,71252,4980736,running
suggestd,71681,44154880,running
photolibraryd,72498,8503296,running
talagent,77658,4734976,running
com.apple.WebKit.WebContent,82810,5996544,running
com.apple.WebKit.Networking,82813,5767168,running
python,84762,131072,running
python3.9,84764,18419712,running
zsh,84823,163840,running
zsh,84824,163840,running
zsh,84825,163840,running
trustd,85226,10403840,running
Google Chrome Helper,85411,7553024,running
TV,86917,30932992,running
AMPLibraryAgent,86922,8814592,running
System Preferences,86985,13385728,running
studentd,86993,10027008,running
AccountProfileRemoteViewService,86998,8273920,running
AvatarPickerMemojiPicker,87002,12582912,running
com.apple.preferences.Bluetooth.remoteservice,87010,18989056,running
loginwindow,363,15777792,running
distnoted,513,3768320,running
cfprefsd,514,3915776,running
UserEventAgent,531,8011776,running
lsd,536,9355264,running
nsurlsessiond,540,10469376,running
usernoted,541,9732096,running
rapportd,543,11763712,running
lockoutagent,545,4784128,running
secd,548,11403264,running
backgroundtaskmanagementagent,551,3538944,running
sharedfilelistd,552,5947392,running
NotificationCenter,559,14139392,running
identityservicesd,563,20873216,running
itunescloudd,564,7323648,running
Microsoft Word,572,49725440,running
bird,575,7979008,running
coreauthd,584,5472256,running
sharingd,585,20299776,running
pboard,586,5292032,running
cloudd,589,27033600,running
Messages,597,33112064,running
Preview,600,41615360,running
Google Chrome,601,59277312,running
Microsoft PowerPoint,607,36356096,running
Music,608,0,stopped
Terminal,609,12959744,running
Xcode,611,26214400,running
Microsoft Excel,612,78299136,running
Mail,614,16416768,running
App Store,615,0,stopped
spindump_agent,616,1687552,running
Calendar,617,10223616,running
Notes,618,0,stopped
Dock,620,16285696,running
ControlCenter,621,39600128,running
SystemUIServer,623,5570560,running
Finder,624,62668800,running
Spotlight,627,7012352,running
fontd,628,7995392,running
com.apple.Safari.History,631,11943936,running
fontworker,632,2195456,running
CalendarAgent,633,13582336,running
AMPDeviceDiscoveryAgent,635,3014656,running
useractivityd,641,10371072,running
com.apple.dock.extra,645,6455296,running
commerce,650,6946816,running
familycircled,651,7176192,running
avconferenced,654,5570560,running
UIKitSystem,656,5701632,running
imagent,659,12926976,running
imklaunchagent,662,4161536,running
PasswordBreachAgent,664,5423104,running
WiFiAgent,666,10682368,running
corespotlightd,671,28803072,running
mdwrite,680,2572288,running
passd,682,5324800,running
PAH_Extension,687,7045120,running
icdd,696,3309568,running
mediaremoteagent,734,3096576,running
mdbulkimport,742,7782400,running
com.apple.WebKit.WebContent,751,6209536,running
com.apple.WebKit.Networking,753,5685248,running
com.apple.CoreSimulator.CoreSimulatorService,808,2883584,running
SimLaunchHost.arm64,810,393216,running
SimulatorTrampoline,812,2572288,running
corespeechd,818,4079616,running
AirPlayUIAgent,835,4046848,running
cloudpaird,837,9699328,running
diagnostics_agent,838,4915200,running
TextInputMenuAgent,839,8306688,running
ctkahp,843,2228224,running
com.apple.WebKit.WebContent,854,8617984,running
com.apple.WebKit.Networking,856,6356992,running
com.apple.dt.SKAgent,874,4227072,running
XCBBuildService,876,1589248,running
GPUToolsAgent,879,1490944,running
storeaccountd,1007,4423680,running
chrome_crashpad_handler,1181,1081344,running
Google Chrome Helper (GPU),1188,25477120,running
Google Chrome Helper,1190,22659072,running
Google Chrome Helper,1192,7028736,running
com.apple.speech.speechsynthesisd,1333,1081344,running
Microsoft Update Assistant,1649,3768320,running
callservicesd,2406,13058048,running
accountsd,5704,12075008,running
Teams,7262,58900480,running
chrome_crashpad_handler,7335,1015808,running
Microsoft Teams Helper (GPU),7336,16138240,running
Microsoft Teams Helper,7338,19693568,running
Microsoft Teams Helper (Renderer),7341,9977856,running
Microsoft Teams Helper,7342,7716864,running
parsecd,14319,12058624,running
ControlCenterHelper,18017,6324224,running
CommCenter,19187,8126464,running
Safari,32911,123142144,running
com.apple.WebKit.Networking,32913,64520192,running
com.apple.WebKit.GPU,32972,61882368,running
OneDrive,34865,21741568,running
com.apple.Safari.SearchHelper,35180,7847936,running
Numbers,35276,17956864,running
Microsoft Teams Helper (Renderer),39243,115376128,running
Microsoft Teams Helper (Renderer),39249,37961728,running
Microsoft Teams Helper (Renderer),39250,38666240,running
zsh,44488,704512,running
bash,44500,671744,running
python3.7,44502,7303168,running
python3.7,44513,4620288,running
python3.7,44583,4644864,running
com.apple.WebKit.WebContent,49014,16711680,running
zoom.us,50503,36888576,running
universalAccessAuthWarn,50508,11239424,running
caphost,50513,4907008,running
com.apple.SafariPlatformSupport.Helper,50516,13959168,running
com.apple.WebKit.WebContent,50517,13893632,running
com.apple.WebKit.WebContent,50582,75497472,running
com.apple.WebKit.WebContent,50758,330711040,running
com.apple.WebKit.WebContent,51096,17793024,running
zsh,51107,704512,running
bash,51117,671744,running
python3.7,51119,12886016,running
com.apple.WebKit.WebContent,51128,52969472,running
com.apple.WebKit.WebContent,51131,41156608,running
python3.7,51137,4755456,running
com.apple.WebKit.WebContent,51139,31752192,running
python3.7,51149,17342464,running
python3.7,51165,11255808,running
ContextStoreAgent,51217,15400960,running
com.apple.WebKit.WebContent,51231,248283136,running
assistantd,51256,27656192,running
com.apple.WebKit.WebContent,51346,350863360,running
com.apple.WebKit.WebContent,51376,58474496,running
com.apple.WebKit.WebContent,51435,31162368,running
com.apple.WebKit.WebContent,51567,35307520,running
WiFiVelocityAgent,51827,3686400,running
com.apple.WebKit.WebContent,51863,41353216,running
com.apple.hiservices-xpcservice,51960,4030464,running
Siri,52088,22609920,running
contentlinkingd,52096,8208384,running
BiomeAgent,52101,3375104,running
SafariBookmarksSyncAgent,52108,24788992,running
akd,52110,14303232,running
containermanagerd,52111,7061504,running
dmd,52113,8224768,running
tccd,52114,9895936,running
com.apple.WebKit.WebContent,52121,24854528,running
pkd,52124,10895360,running
fmfd,52128,15417344,running
com.apple.geod,52129,12271616,running
syncdefaultsd,52144,11550720,running
vcxpc,52147,11829248,running
UniversalControl,52148,19890176,running
com.apple.quicklook.ThumbnailsAgent,52149,17842176,running
QuickLookSatellite,52150,42237952,running
ContextService,52151,12189696,running
SidecarRelay,52152,6832128,running
CoreServicesUIAgent,52155,15237120,running
proactiveeventtrackerd,52156,4243456,running
AssetCacheLocatorService,52157,5816320,running
StatusKitAgent,52161,8142848,running
Keychain Circle Notification,52162,17825792,running
cdpd,52163,4997120,running
SiriNCService,52168,20873216,running
secinitd,52169,3506176,running
IMDPersistenceAgent,52181,7323648,running
UsageTrackingAgent,52189,9142272,running
translationd,52190,18448384,running
IMAutomaticHistoryDeletionAgent,52205,2949120,running
parsec-fbf,52208,11616256,running
BTLEServerAgent,52219,5685248,running
routined,52223,20742144,running
contactsd,52224,8617984,running
appleaccountd,52239,12058624,running
neagent,52240,8142848,running
AppleSpell,52249,72105984,running
keyboardservicesd,52250,9355264,running
IDSBlastDoorService,52314,4931584,running
CloudKeychainProxy,52327,8699904,running
followupd,52328,5849088,running
donotdisturbd,52331,18923520,running
coreautha,52333,13336576,running
TextInputSwitcher,52334,16138240,running
mediaanalysisd,52357,14811136,running
CalNCService,52399,17956864,running
com.apple.iCloudHelper,52400,6586368,running
mdworker_shared,52456,23887872,running
mdworker_shared,52463,21921792,running
knowledge-agent,52929,20037632,running
IMTranscoderAgent,54069,5865472,running
ViewBridgeAuxiliary,54725,5750784,running
PowerChime,54868,6946816,running
storedownloadd,54898,2850816,running
DiskUnmountWatcher,58438,1294336,running
mbuseragent,71252,4980736,running
suggestd,71681,43876352,running
photolibraryd,72498,8503296,running
talagent,77658,4734976,running
com.apple.WebKit.WebContent,82810,5980160,running
com.apple.WebKit.Networking,82813,5734400,running
python,84762,131072,running
python3.9,84764,18636800,running
zsh,84823,163840,running
zsh,84824,163840,running
zsh,84825,163840,running
trustd,85226,10698752,running
Google Chrome Helper,85411,7847936,running
TV,86917,28950528,running
AMPLibraryAgent,86922,9027584,running
System Preferences,86985,11337728,running
studentd,86993,10027008,running
AccountProfileRemoteViewService,86998,8175616,running
AvatarPickerMemojiPicker,87002,12369920,running
com.apple.preferences.Bluetooth.remoteservice,87010,19021824,running
loginwindow,363,19595264,running
distnoted,513,3915776,running
cfprefsd,514,4079616,running
UserEventAgent,531,9338880,running
lsd,536,9895936,running
nsurlsessiond,540,14893056,running
usernoted,541,14401536,running
rapportd,543,11911168,running
lockoutagent,545,4784128,running
secd,548,12828672,running
backgroundtaskmanagementagent,551,3538944,running
sharedfilelistd,552,5947392,running
NotificationCenter,559,15974400,running
identityservicesd,563,21512192,running
itunescloudd,564,7258112,running
Microsoft Word,572,49086464,running
bird,575,13910016,running
coreauthd,584,7634944,running
sharingd,585,21020672,running
pboard,586,5292032,running
cloudd,589,28753920,running
Messages,597,34848768,running
Preview,600,40517632,running
Google Chrome,601,78282752,running
Microsoft PowerPoint,607,31539200,running
Music,608,0,stopped
Terminal,609,12959744,running
Xcode,611,28737536,running
Microsoft Excel,612,66519040,running
Mail,614,18726912,running
App Store,615,0,stopped
spindump_agent,616,1687552,running
Calendar,617,12500992,running
Notes,618,0,stopped
Dock,620,17760256,running
ControlCenter,621,38207488,running
SystemUIServer,623,5570560,running
Finder,624,64372736,running
Spotlight,627,6995968,running
fontd,628,7602176,running
com.apple.Safari.History,631,12779520,running
fontworker,632,2195456,running
CalendarAgent,633,13664256,running
AMPDeviceDiscoveryAgent,635,3014656,running
useractivityd,641,9912320,running
com.apple.dock.extra,645,6455296,running
commerce,650,6815744,running
familycircled,651,7110656,running
avconferenced,654,5570560,running
UIKitSystem,656,5701632,running
imagent,659,13500416,running
imklaunchagent,662,4161536,running
PasswordBreachAgent,664,5455872,running
WiFiAgent,666,10715136,running
corespotlightd,671,29638656,running
mdwrite,680,2572288,running
passd,682,5324800,running
PAH_Extension,687,4833280,running
icdd,696,3309568,running
mediaremoteagent,734,3178496,running
mdbulkimport,742,7782400,running
com.apple.WebKit.WebContent,751,6062080,running
com.apple.WebKit.Networking,753,5619712,running
com.apple.CoreSimulator.CoreSimulatorService,808,2883584,running
SimLaunchHost.arm64,810,393216,running
SimulatorTrampoline,812,2572288,running
corespeechd,818,4079616,running
AirPlayUIAgent,835,4046848,running
cloudpaird,837,9715712,running
diagnostics_agent,838,4915200,running
TextInputMenuAgent,839,5603328,running
ctkahp,843,2228224,running
com.apple.WebKit.WebContent,854,9568256,running
com.apple.WebKit.Networking,856,6356992,running
com.apple.dt.SKAgent,874,5013504,running
XCBBuildService,876,1556480,running
GPUToolsAgent,879,1490944,running
storeaccountd,1007,4423680,running
chrome_crashpad_handler,1181,1949696,running
Google Chrome Helper (GPU),1188,25477120,running
Google Chrome Helper,1190,33030144,running
Google Chrome Helper,1192,7028736,running
com.apple.speech.speechsynthesisd,1333,1081344,running
Microsoft Update Assistant,1649,3768320,running
callservicesd,2406,13123584,running
accountsd,5704,16842752,running
Teams,7262,60440576,running
chrome_crashpad_handler,7335,1015808,running
Microsoft Teams Helper (GPU),7336,16072704,running
Microsoft Teams Helper,7338,21299200,running
Microsoft Teams Helper (Renderer),7341,9961472,running
Microsoft Teams Helper,7342,7487488,running
parsecd,14319,12337152,running
ControlCenterHelper,18017,6324224,running
CommCenter,19187,7143424,running
Safari,32911,103940096,running
com.apple.WebKit.Networking,32913,63897600,running
com.apple.WebKit.GPU,32972,57425920,running
OneDrive,34865,30064640,running
com.apple.Safari.SearchHelper,35180,7815168,running
Numbers,35276,17858560,running
Microsoft Teams Helper (Renderer),39243,126517248,running
Microsoft Teams Helper (Renderer),39249,38862848,running
Microsoft Teams Helper (Renderer),39250,36421632,running
zsh,44488,704512,running
bash,44500,671744,running
python3.7,44502,7303168,running
python3.7,44513,4620288,running
python3.7,44583,4644864,running
com.apple.WebKit.WebContent,49014,15515648,running
zoom.us,50503,36368384,running
universalAccessAuthWarn,50508,11239424,running
caphost,50513,4878336,running
com.apple.SafariPlatformSupport.Helper,50516,13959168,running
com.apple.WebKit.WebContent,50517,13942784,running
com.apple.WebKit.WebContent,50582,80363520,running
com.apple.WebKit.WebContent,50758,279314432,running
com.apple.WebKit.WebContent,51096,17924096,running
zsh,51107,704512,running
bash,51117,671744,running
python3.7,51119,12865536,running
com.apple.WebKit.WebContent,51128,41500672,running
com.apple.WebKit.WebContent,51131,35536896,running
python3.7,51137,4755456,running
com.apple.WebKit.WebContent,51139,30277632,running
python3.7,51149,15888384,running
python3.7,51165,11354112,running
ContextStoreAgent,51217,14106624,running
com.apple.WebKit.WebContent,51231,174047232,running
assistantd,51256,27099136,running
com.apple.WebKit.WebContent,51346,286916608,running
com.apple.WebKit.WebContent,51376,67436544,running
